COUNT,Temporary PoleId,Permanent,X,Y,Primary,Neutral,Secondary,Construction Primary,Type,Ht,Location,Phasing,Lat,Lon,Feeder,Remarks
1363,ALA2926-20-09-L2,ALA4324,43665742.83,5958266.72,,,,J5,C,25,Coasta del Sol,B,16.15479402,119.992569,6,
1364,ALA2926-20-09-L3,ALA4325,43665809.79,5958244.364,,,,J6,C,25,Coasta del Sol,B,16.15473501,119.992753,6,
1365,ALA2926-20-09-R1,ALA4326,43665347.99,5958443.252,,,,J5,C,25,Coasta del Sol,B,16.15525997,119.991484,6,
1366,ALA2926-20-09-R2,ALA4327,43665202.07,5958509.94,,,,J5,C,25,Coasta del Sol,B,16.15543599,119.991083,6,
1367,ALA2926-20-11-01,ALA4328,43665245.37,5958299.303,,,,J10,C,25,Coasta del Sol,B,16.15488002,119.991202,6,
1368,ALA2926-20-11-02,ALA4329,43665138.39,5958389.078,,,,J10,C,25,Coasta del Sol,B,16.15511698,119.990908,6,
1369,ALA2926-20-11-03,ALA4330,43665000.1,5958453.86,,,,J5,C,25,Coasta del Sol,B,16.15528797,119.990528,6,
1370,ALA2926-20-11-04,ALA4331,43664861.82,5958513.338,,,,J6,C,25,Coasta del Sol,B,16.15544496,119.990148,6,
1371,ALA2926-20-11-01-1,ALA4332,43665183.51,5958171.993,,,,J6,C,25,Coasta del Sol,B,16.15454399,119.991032,6,
1372,ALA2926-20-A,ALA4333,43664441.87,5959224.869,,2b,2b,J10,W,30,,C,16.15732301,119.988994,6,
1373,ALA2926-20-B,ALA4334,43664600.54,5959188.509,,2b,2b,J6,W,30,,C,16.15722704,119.98943,6,
1374,,ALA4986,43666586.39,5959937.331,2b,2b,,B1,W,30,,,16.1592035,119.9948871,6,
1375,,ALA1393,43666454.62,5959892.435,2b,2b,,B1,W,30,,,16.159085,119.994525,6,
1376,,ALA4987,43666300.69,5959846.97,2b,2b,,B7,W,30,,,16.158965,119.994102,6,
1377,,ALA2913-01,,,2b,2b,2b,A1,S,30,V. Ungson St.,C,16.15195889,119.9852771,6,
1378,,ALA2913-02,,,2b,2b,2b,A1,S,30,V. Ungson St.,C,16.15239026,119.9854494,6,
1379,,ALA2913-03,,,2b,2b,2b,A1,S,30,V. Ungson St.,C,16.15276474,119.9856021,6,
1380,,ALA4609,,,2b,2b,,A4/A5-1,W,30,V. Ungson St.,C,16.15310965,119.9857495,6,
1381,,ALA4627,,,,2b,2b,J5,S,25,V. Ungson St.,C,16.15344807,119.9859428,6,
1382,,ALA0319A,,,2b,2b,,B7,W,30,Piol Rice Mill,BC,16.1625404,120.0017873,6,
1383,DOE1,ALA5526,,,1/0i,1/0b,1/0i,A6,S,30,,,16.138452,119.993645,6,
1384,DOE2,ALA5527,,,1/0i,1/0b,1/0i,A1,S,30,,,16.13806,119.993242,6,
1385,DOE3,ALA5528,,,1/0i,1/0b,1/0i,A1,S,30,,,16.13776635,119.992883,6,
1386,DOE4,ALA5529,,,1/0i,1/0b,1/0i,A5,S,30,,,16.13753964,119.9926169,6,
1387,DOE5,ALA5530,,,,1/0b,1/0i,J10,S,30,,,16.137774,119.992249,6,
1388,DOE6,ALA5531,,,,1/0b,1/0i,J5 J15 J6,S,30,,,16.137912,119.99178,6,
1389,DOE7,ALA5533,,,,1/0b,1/0i,J6,S,30,,,16.137975,119.991462,6,
1390,DOE8,ALA5532,,,,1/0b,1/0i,J6,S,30,,,16.137437,119.991702,6,
1391,DOE9,ALA5534,,,,1/0b,1/0i,J5,S,30,,,16.138478,119.991883,6,
1392,DOE10,ALA5535,,,,1/0b,1/0i,J10,S,30,,,16.138913,119.99196,6,
1393,DOE11,ALA5536,,,,1/0b,1/0i,J6,S,30,,,16.139328,119.9921,6,
