Count,Feeder,PoleId,Permanent Pole ID,Primary,Neutral,Secondary,Construction Primary,Type,Ht,X,Y,Lat,Lon,Location,Phasing,"Length, Primary",Old Id,Remarks
2363,4,ALA1381-09-5-4,ALA4361,,2b,2b,J6,S,25,43663785.75,5961414.758,16.163103,119.987191,Sta Maria Bued,B,,,
2364,4,ALA3654A,,2b,2b,,A14,S,30,,,16.167379,119.987235,Cadre Road Alaminos ,B,,,
2365,4,,ALA0097,2b,2b,,A14,S,30,,,16.16765,119.986963,Cadre Road Alaminos ,B,,,
1117,4,ALA0219-1,ALA3657,2b,2b,2b,A5,c,30,43663882.19,5963933.221,16.16975002,119.987456,magsaysay zone 4,,39,,
1118,4,ALA0219-2,ALA3658,,2b,2b,j8/j5,c,25,43663734.08,5964027.925,16.16999997,119.987049,magsaysay zone 4,,35,,
1119,4,ALA0219-3,ALA3659,,2b,2b,j6,c,25,43663613.63,5964096.523,16.17018102,119.986718,magsaysay zone 4,,37,,
1424,4,ALA0220-1,ALA1036,2b,2b,2i,A1,S,30,43663952.02,5964065.132,16.17009817,119.9876479,Magsaysay,A,29.9,ALA0220-1,
1425,4,ALA0220-2,ALA1037,2b,2b,2i,A1,S,30,43663798.13,5964213.916,16.17049085,119.987225,Magsaysay,A,64.2,ALA0220-2,
1426,4,ALA1038,ALA1038,2b,2b,2i,A1,W,30,43663665.34,5964315.918,16.17076006,119.9868601,Magsaysay,A,5.5,ALA1038,
1427,4,ALA1039,ALA1039,2b,2b,2i,A1,S,30,43663537.17,5964426.119,16.17105091,119.9865079,Magsaysay,A,5.8,ALA1039,
1428,4,ALA1039-1,ALA3660,,2b,2b,J10,W,25,43663638.37,5964410.232,16.17100898,119.986786,Magsaysay,A,31,,
1429,4,ALA1039-2,ALA3661,,2b,2b,J10,s,25,43663714.43,5964425.763,16.17104997,119.986995,Magsaysay,A,23,,
1430,4,ALA1039-3,ALA3662,,2b,2b,J8,s,25,43663778.11,5964518.593,16.17129497,119.98717,Magsaysay,A,33,,
1431,4,ALA1039-4,ALA3663,,2b,2b,J6,w,25,43663849.44,5964627.715,16.17158297,119.987366,Magsaysay,A,38,,
1432,4,ALA1040,ALA1040,2b,2b,2i,A1,S,30,43663428.8,5964540.944,16.17135396,119.9862101,Magsaysay,A,47.3,ALA1040,
1433,4,ALA1041,ALA1041,2b,2b,2i,A1,S,30,43663305.4,5964651.956,16.17164695,119.985871,Magsaysay,A,49.9,ALA1041,
1434,4,ALA1042,ALA1042,2b,2b,2i,A1,W,30,43663184.59,5964743.331,16.17188811,119.985539,Magsaysay,A,45.7,ALA1042,
1435,4,ALA1043,ALA1043,2b,2b,2i,A1,W,30,43663061.22,5964865.317,16.17221006,119.9852,Magsaysay,A,52,ALA1043,
1436,4,ALA1044,ALA1044,2b,2b,2b,A1,S,30,43662913.44,5965012.371,16.17259817,119.9847939,Magsaysay,A,62.5,ALA1044,
1437,4,ALA1045,ALA1045,2b,2b,2b,A1,C,30,43662740.26,5965166.935,16.1730061,119.984318,Magsaysay,A,69.8,ALA1045,
1438,4,ALA1045-1,ALA1045A,2b,2b,2b,A1,C,30,43662584.84,5965279.449,16.17330305,119.9838909,Magsaysay,A,57.9,ALA1045-1,
1439,4,ALA1045-1-R1,ALA3664,2b,2b,2b,A2,C,30,43662479.74,5965158.156,16.17298293,119.9836021,Magsaysay,A,48,ALA1045-1-R1,
1440,4,ALA1045-1-R2,ALA3665,2b,2b,2b,A5,C,30,43662333.42,5965080.527,16.17277805,119.9832,Magsaysay,A,5.2,ALA1045-1-R2,
1441,4,ALA1045-1-R3,ALA3666,,2b,2b,J6/j6,C,30,43662409.11,5965028.228,16.17264002,119.983408,Magsaysay,A,47,,
1442,4,ALA1045-1-R4,ALA3667,,2b,2b,J6/j6,C,25,43662210.05,5964911.895,16.17233299,119.982861,Magsaysay,A,71,,
1443,4,ALA1045-1-R5,ALA3668,,2b,2b,J5,C,25,43662275.19,5964816.807,16.17208203,119.98304,Magsaysay,A,39,,
1444,4,ALA1045-1-R6,ALA3669,,2b,2b,J5,C,25,43662366.53,5964675.482,16.17170904,119.983291,Magsaysay,A,42,,
1445,4,ALA1045-1-R7,ALA3670,,2b,2b,j6,C,25,43662457.87,5964586.43,16.17147401,119.983542,Magsaysay,A,45,,
1446,4,ALA1046,ALA3671,2b,2b,2b,A1,W,30,43662531.01,5965360.889,16.17351799,119.983743,Magsaysay,A,29,ALA1046,
1447,4,ALA1046-1,ALA3672,2b,2b,2b,A1,S,30,43662366.13,5965562.813,16.17405091,119.9832899,Magsaysay,A,77.9,ALA1046-1,
1448,4,ALA1046-2,ALA3673,2b,2b,2b,A1,S,30,43662077.59,5965732.629,16.17449909,119.982497,Magsaysay,A,11.4,ALA1046-2,
1449,4,ALA1046-2-1,ALA3674,,,,A5,C,30,43662238.8,5965842.082,16.17478796,119.98294,Magsaysay,A,58,,
1450,4,ALA1046-3,ALA3675,2b,2b,2b,A6,C,30,43662012.12,5965790.153,16.17465091,119.9823171,Magsaysay,A,26.2,ALA1046-3,
1451,4,ALA1047,ALA1047,2b,2b,2b,A6,C,30,43662690.55,5965549.529,16.17401585,119.9841814,Magsaysay,A,43,ALA1047,
1452,4,ALA1048,ALA1048,2b,2b,2b,A2,S,30,43662789.39,5965733.667,16.17450183,119.984453,Magsaysay,A,61,ALA1048,
1453,4,ALA1049,ALA1049,2b,2b,2b,A2,W,30,43662830.58,5965875.406,16.17487591,119.9845662,Magsaysay,A,39,ALA1049,
1454,4,ALA1050,ALA1050,2b,2b,2b,A1,C,30,43662924.1,5966062.202,16.1753689,119.9848232,Magsaysay,A,35,ALA1050,
1455,4,ALA1051,ALA1051,2b,2b,2b,A1,C,30,43662984.98,5966180.264,16.17568049,119.9849905,Magsaysay,A,73,ALA1051,
2036,4,ALA1050-1,ALA1052,,2b,2b,j5,c,25,43662780.29,5966241.457,16.17584199,119.984428,Namooran,A,35,,
2037,4,ALA1050-2,ALA1053,,2b,2b,J5,c,25,43662668.57,5966310.058,16.17602304,119.984121,Namooran,A,46,,
2038,4,ALA1050-3,ALA1054,,2b,2b,j6,c,25,43662573.23,5966363.858,16.17616503,119.983859,Namooran,A,45,,
1456,4,ALA1055,ALA1055,2b,2b,2b,A1,S,30,43663043.79,5966284.694,16.1759561,119.9851521,Magsaysay,A,78,ALA1055,
1457,4,ALA1056,ALA1056,2b,2b,2b,A2,W,30,43663152.2,5966506.721,16.17654207,119.98545,Magsaysay,A,117,ALA1056,
1458,4,ALA1057,ALA1057,2b,2b,2b,A6,W,30,43663168.94,5966772.304,16.17724299,119.985496,Magsaysay,A,84,ALA1057,
1459,4,ALA1058,ALA1058,2b,2b,,A1,S,30,43663197.03,5967171.313,16.17829604,119.9855732,Magsaysay,A,87,ALA1058,
1460,4,ALA1059,ALA1059,2b,2b,,A1,S,30,43663215.55,5967458.496,16.17905396,119.9856241,Magsaysay,A,53,ALA1059,
1461,4,ALA1060,ALA1060,,2b,2b,A5,C,30,43663246.05,5967755.156,16.17983689,119.9857079,Magsaysay,A,50,ALA1060,
1462,4,ALA1060-01,ALA1061,,2b,2b,J5,s,30,43663344.7,5968007.554,16.180503,119.985979,alaminos magsaysay zone 3,A,75,,
1463,4,ALA1060-02,ALA1062,,2b,2b,J5,c,25,43663440.41,5968253.851,16.18115301,119.986242,alaminos magsaysay zone 3,A,78,,
1464,4,ALA1060-03,ALA1063,,2b,2b,J5,c,25,43663546.31,5968488.403,16.18177202,119.986533,alaminos magsaysay zone 3,A,73,,
1465,4,ALA1060-04,ALA1064,,2b,2b,J5,c,25,43663680.59,5968805.943,16.18261004,119.986902,alaminos magsaysay zone 3,A,79,,
1466,4,ALA1060-05,ALA1065,,2b,2b,j10,w,25,43663785.03,5968947.275,16.18298303,119.987189,alaminos magsaysay zone 3,A,73,,
1467,4,ALA1060-06,ALA1066,,2b,2b,J6,w,25,43663906.21,5969244.332,16.18376699,119.987522,alaminos magsaysay zone 3,A,54,,
1468,4,ALA1069,ALA1069,2b,2b,2b,A1/A6,S,30,43661858.56,5965955.347,16.17508689,119.9818951,Magsaysay,A,67.5,ALA1069,
1469,4,ALA1069-1,ALA3702,2b,2b,2b,A1,S,30,43661705.03,5966116.843,16.17551311,119.9814732,Magsaysay,A,66.8,ALA1069-1,
1470,4,ALA1069-2,ALA3703,2b,2b,2b,A1,S,30,43661601.28,5966244.837,16.17585091,119.9811881,Magsaysay,A,49.2,ALA1069-2,
1471,4,ALA1069-3,ALA3704,2b,2b,2b,A2,S,30,43661478.57,5966434.289,16.17635091,119.9808509,Magsaysay,A,67.1,ALA1069-3,
1472,4,ALA1070,ALA1070,,,,A1,S,30,43661755.94,5965645.758,16.17426982,119.9816131,Kampilan,A,96.2,ALA1070,
1473,4,ALA1071,ALA1071,,,,A1,S,30,43661643.09,5965291.926,16.17333598,119.981303,Kampilan,A,19.5,ALA1071,
1474,4,ALA1072,ALA1072,,,,A2,W,30,43661581.99,5965120.266,16.17288293,119.9811351,Kampilan,A,53.8,ALA1072,
1475,4,ALA1073,ALA1073,,,,A4,W,30,43661440.4,5964890.267,16.17227591,119.980746,Kampilan,A,8.3,ALA1073,
1476,4,ALA1073-R1,ALA3676,,,,A1,S,30,43661367.98,5964934.628,16.17239299,119.980547,Kampilan,A,25.7,ALA1073-R1,
1477,4,ALA1073-R2,ALA3677,,,,A1,S,30,43661297.75,5964970.207,16.17248689,119.980354,Kampilan,A,23.9,ALA1073-R2,
1478,4,ALA1073-R2-L1,ALA3678,,,,J5,W,25,43661272.67,5964911.872,16.17233293,119.9802851,Kampilan,A,18.8,ALA1073-R2-L1,
1479,4,ALA1363,ALA3679,,,,J6,W,25,43661242.03,5964841.753,16.17214787,119.9802009,Kampilan,A,50,ALA1363,
1480,4,ALA1082,ALA1082,,,,A6,W,30,43661258.81,5964993.312,16.17254787,119.980247,Kampilan,A,13.7,ALA1082,
1481,4,ALA1082-R1,ALA3680,,,,A4,S,30,43661045.56,5965081.22,16.17277988,119.979661,Kampilan,A,7.2,ALA1082-R1,
1482,4,ALA1082-R2,ALA3681,,,,A1,S,30,43660924.38,5964863.006,16.17220396,119.979328,Kampilan,A,74.1,ALA1082-R2,
1483,4,ALA1082-R3,ALA3682,,,,A1,S,30,43660839.19,5964719.419,16.171825,119.9790939,Kampilan,A,49.6,ALA1082-R3,
1484,4,ALA1082-R4,ALA3683,,,,A1,S,30,43660744.65,5964531.471,16.17132896,119.9788341,Kampilan,A,62.3,ALA1082-R4,
1485,4,ALA1082-R5,ALA3684,,,,A1,S,30,43660655.13,5964320.423,16.17077195,119.9785881,Kampilan,A,67.8,ALA1082-R5,
1486,4,ALA1082-R6,ALA3685,,,,A1,S,30,43660546.28,5964123.466,16.17025213,119.978289,Kampilan,A,66.8,ALA1082-R6,
1487,4,ALA1082-R6-R1,ALA3686,,,,A2,S,30,43660363.57,5964254.927,16.17059909,119.9777869,Kampilan,A,67.9,ALA1082-R6-R1,
1488,4,ALA1082-R6-R2,ALA3687,,,,A3,S,30,43660216.55,5964364.435,16.17088811,119.9773829,Kampilan,A,55.3,ALA1082-R6-R2,
1489,4,ALA1082-R6-R3,ALA3688,,,,A5,S,30,43660040.49,5964281.378,16.1706689,119.9768991,Kampilan,A,59.1,ALA1082-R6-R3,
1490,4,ALA1082-R6-R4,ALA3689,,,,J5,s,30,43659878.52,5964161.356,16.17035213,119.976454,Kampilan,A,6.8,ALA1082-R6-R4,
1491,4,ALA1082-R6-R5,ALA3690,,,,J5,s,30,43659714.4,5963982.075,16.16987896,119.976003,Kampilan,A,72.8,ALA1082-R6-R5,
1492,4,ALA1082-R6-R6,ALA3691,,,,j10,s,30,43659516.84,5963974.914,16.16986006,119.9754601,Kampilan,A,6.5,ALA1082-R6-R6,
1493,4,ALA1082-R6-R7,ALA3692,,,,j10,s,30,43659300.71,5963942.685,16.169775,119.9748662,Kampilan,A,66.8,ALA1082-R6-R7,
1494,4,ALA1082-R6-R8,ALA3693,,,,J5,s,30,43659131.72,5963993.514,16.16990915,119.9744018,Kampilan,A,53.8,ALA1082-R6-R8,
1495,4,ALA1082-R6-R9,ALA3694,,,,j6,s,25,43658971.31,5964079.803,16.17013689,119.973961,Kampilan,A,55.2,ALA1082-R6-R9,
1496,4,ALA1082-R7,ALA3695,,,,A1,S,30,43660410.95,5963909.301,16.16968689,119.9779171,Kampilan,A,75.3,ALA1082-R7,
1497,4,ALA1082-R7-1,ALA3696,,,,J7,s,25,43660556.51,5963866.1,16.16957287,119.9783171,Kampilan,A,46.3,ALA1082-R7-1,
1498,4,ALA1082-R7-2,ALA3697,,,,j6,s,25,43660474.63,5963716.851,16.16917896,119.9780921,Kampilan,A,5.5,ALA1082-R7-2,
1499,4,ALA1082-R8,ALA3698,,,,A1,S,30,43660268.59,5963673.301,16.16906402,119.9775259,Kampilan,A,81.9,ALA1082-R8,
1500,4,ALA1082-R9,ALA3699,,,,A6,S,30,43660170.74,5963521.745,16.16866402,119.977257,Kampilan,A,53.7,ALA1082-R9,
1501,4,ALA1082-R10,ALA3700,,,,j10,s,25,43660298.43,5963431.182,16.168425,119.9776079,Kampilan,A,47.3,ALA1082-R10,
1502,4,ALA1082-R11,ALA3701,,,,j6,s,25,43660422.27,5963400.109,16.16834299,119.9779482,Kampilan,A,39,ALA1082-R11,
1503,4,ALA1074,ALA1074,,,,A1,C,30,43661557.24,5964842.215,16.17214909,119.9810671,Kampilan,A,38,ALA1074,
1504,4,ALA1075,ALA1075,,,,A4,C,30,43661678.72,5964761.814,16.17193689,119.9814009,Kampilan,A,44,ALA1075,
1505,4,ALA1076,ALA1076,,,,A2,C,30,43661636.21,5964538.288,16.17134695,119.9812841,Kampilan,A,66,ALA1076,
1506,4,ALA1077,ALA1077,,,,A5,C,30,43661624.13,5964316.267,16.17076098,119.9812509,Kampilan,A,65,ALA1077,
1507,4,ALA1078,ALA1078,,,,j10,s,25,43661602.3,5964053.348,16.17006707,119.9811909,Kampilan,A,77,ALA1078,
1508,4,ALA1079,ALA1079,,,,J5,c,25,43661760.27,5964010.492,16.16995396,119.981625,Kampilan,A,49,ALA1079,
1509,4,ALA1080,ALA1080,,,,J5,c,25,43661891.31,5963974.914,16.16986006,119.9819851,Kampilan,A,41,ALA1080,
1510,4,ALA1081,ALA1081,,,,J5,c,25,43661997.9,5963938.525,16.16976402,119.982278,Kampilan,A,34,ALA1081,
1511,4,ALA1081-L1,ALA1081A,,,,j6,c,25,43662191.86,5963901.791,16.16966707,119.982811,Kampilan,A,60,ALA1081-L1,
1512,4,ALA1091,ALA1091,2b,2b,2b,A2,S,30,43661426.53,5966737.414,16.17715091,119.9807079,Magsaysay,A,66.8,ALA1091,
1513,4,ALA1092,ALA1092,2b,2b,2b,A1,C,30,43661485.88,5966973.079,16.17777287,119.980871,Magsaysay,A,49.2,ALA1092,
1514,4,ALA1092-1,ALA1092A,2b,2b,2b,A1,C,30,43661522.64,5967087.214,16.17807409,119.980972,Magsaysay,A,35.4,ALA1092-1,
1515,4,ALA1093,ALA1093,2b,2b,2b,A2,C,30,43661538.61,5967194.763,16.17835793,119.9810159,"CAYUCAY, ALAMINOS",A,32,ALA1093,
1516,4,ALA1093-1,ALA1093A,2b,2b,2b,A1,C,30,43661510.3,5967331.193,16.17871799,119.9809381,"CAYUCAY, ALAMINOS",A,41,ALA1093-1,
1517,4,ALA1094,ALA1094,2b,2b,2b,A2,W,30,43661462.59,5967517.644,16.17921006,119.980807,"CAYUCAY, ALAMINOS",A,56.7,ALA1094,
1518,4,ALA1095,ALA1095,2b,2b,2b,A1,W,30,43661372.75,5967701.438,16.17969512,119.9805601,"CAYUCAY, ALAMINOS",A,6.6,ALA1095,
1519,4,ALA1096,ALA1096,2b,2b,2b,A5-1,W,30,43661277.33,5967936.295,16.18031494,119.9802979,"CAYUCAY, ALAMINOS",A,74.9,ALA1096,
1520,4,ALA1097,ALA1097,2b,2b,,A1,W,30,43661281.77,5968217.824,16.18105793,119.9803101,"CAYUCAY, ALAMINOS",A,82.7,ALA1097,
1521,4,ALA1098,ALA1098,2b,2b,2b,A1,W,30,43661307.61,5968526.268,16.18187195,119.9803811,"CAYUCAY, ALAMINOS",A,91,ALA1098,
1522,4,ALA1099,ALA1099,2b,2b,2b,A1,W,30,43661326.89,5968942.732,16.18297104,119.9804341,"CAYUCAY, ALAMINOS",A,122.5,ALA1099,
1523,4,ALA1100,ALA1100,2b,2b,2b,A2,W,30,43661305.06,5969267.814,16.18382896,119.9803741,"CAYUCAY, ALAMINOS",A,95.7,ALA1100,
1524,4,ALA1101,ALA1101,2b,2b,2b,A1,W,30,43661255.57,5969523.933,16.18450488,119.9802381,"CAYUCAY, ALAMINOS",A,76.8,ALA1101,
1525,4,ALA1102,ALA1102,2b,2b,2b,A1,W,30,43661211.86,5969767.227,16.18514695,119.980118,"CAYUCAY, ALAMINOS",A,72.7,ALA1102,
1526,4,ALA1103,ALA1103,2b,2b,2b,A2,W,30,43661134.75,5970022.655,16.18582104,119.9799061,"CAYUCAY, ALAMINOS",A,78.7,ALA1103,
1527,4,ALA1104,ALA1104,2b,2b,2b,A1,W,30,43661073.18,5970297.027,16.18654512,119.9797369,"CAYUCAY, ALAMINOS",A,82.8,ALA1104,
1528,4,ALA1105,ALA1105,2b,2b,2b,A1,W,30,43661009.17,5970480.366,16.18702896,119.979561,"CAYUCAY, ALAMINOS",A,57.3,ALA1105,
1529,4,ALA1105-1,ALA1105A,2b,2b,2b,A2,C,30,43660919.61,5970674.452,16.18754116,119.9793149,"CAYUCAY, ALAMINOS",A,63.3,ALA1105-1,
1530,4,ALA1105-2,ALA1105B,2b,2b,2b,A1,C,30,43660795.92,5970835.84,16.18796707,119.978975,"CAYUCAY, ALAMINOS",A,6.7,ALA1105-2,
1531,4,ALA1192,ALA1192,2b,2b,2b,A1,W,30,43660758.08,5970908.163,16.18815793,119.978871,"CAYUCAY, ALAMINOS",A,24.2,ALA1192,
1532,4,ALA1193,ALA1193,2b,2b,2b,A2,W,30,43660597.56,5971111.605,16.18869482,119.9784299,"CAYUCAY, ALAMINOS",A,77.4,ALA1193,
1533,4,ALA1194,ALA1194,2b,2b,2b,A2,W,30,43660424.38,5971271.146,16.18911585,119.977954,"CAYUCAY, ALAMINOS",A,7.7,ALA1194,
1534,4,ALA1195,ALA1195,2b,2b,2b,A2/A5-1,S,30,43660274.48,5971365.185,16.18936402,119.9775421,"CAYUCAY, ALAMINOS",A,53.5,ALA1195,
1535,4,ALA1203,ALA1203,2b,2b,2b,A1,W,30,43660167.42,5971378.819,16.1894,119.9772479,"CAYUCAY, ALAMINOS",A,33,ALA1203,
1536,4,ALA1204,ALA1204,2b,2b,2b,A4/A4,S,30,43659992.13,5971434.158,16.18954604,119.9767662,"CAYUCAY, ALAMINOS",A,56,ALA1204,
1537,4,ALA1205,ALA1205,2b,2b,2b,A2,W,30,43659872.3,5971320.823,16.18924695,119.9764369,"CAYUCAY, ALAMINOS",A,49.5,ALA1205,
1538,4,ALA1205-1,ALA1205A,2b,2b,2b,A1,C,30,43659781.32,5971298.065,16.18918689,119.9761869,"CAYUCAY, ALAMINOS",A,28.6,ALA1205-1,
1539,4,ALA1206,ALA1206,2b,2b,2b,A1,S,30,43659666.36,5971232.559,16.18901402,119.975871,"CAYUCAY, ALAMINOS",A,4.1,ALA1206,
1540,4,ALA1207,ALA1207,2b,2b,2b,A1,C,30,43659517.6,5971132.515,16.18875,119.9754622,"CAYUCAY, ALAMINOS",A,54.2,ALA1207,
1541,4,ALA1208,ALA1208,2b,2b,2b,A4,C,30,43659320.66,5971019.992,16.18845305,119.974921,"CAYUCAY, ALAMINOS",A,68.7,ALA1208,
1542,,,ALA1209,2b,2b,2b,J6,W,25,,,16.18837,119.974882,,,,,
1543,4,ALA1210,ALA1210,2b,2b,2b,A2,C,30,43659193.07,5971056.498,16.18854939,119.9745704,"CAYUCAY, ALAMINOS",A,4.5,ALA1210,
1544,4,ALA1211,ALA1211,2b,2b,2b,A1,C,30,43659047.62,5971155.391,16.18881037,119.9741707,"CAYUCAY, ALAMINOS",A,53.1,ALA1211,
1545,4,ALA1211-1,ALA3808,2b,2b,2b,A4/A6,C,30,43658798.09,5971214.378,16.18896604,119.973485,"CAYUCAY, ALAMINOS",A,47.9,ALA1211-1,
1546,4,ALA1211-2,ALA3809,2b,2b,2b,A2,C,30,43658937.36,5971469.508,16.18963933,119.9738677,"CAYUCAY, ALAMINOS",A,64.1,ALA1211-2,
1547,4,ALA1211-3,ALA3810,2b,2b,2b,A2,C,30,43658861.34,5971661.168,16.19014512,119.9736588,"CAYUCAY, ALAMINOS",A,6.9,ALA1211-3,
1548,4,ALA1211-4,ALA3811,2b,2b,,A1,S,30,43658793.8,5971788.826,16.19048201,119.9734732,"CAYUCAY, ALAMINOS",A,42.8,ALA1211-4,
1549,4,ALA1225,ALA1225,2b,2b,,A2,S,30,43658655.11,5971958.539,16.19092988,119.9730921,"CAYUCAY, ALAMINOS",A,65.5,ALA1225,
1550,4,ALA1226,ALA1226,2b,2b,2b,A2,S,30,43658545.94,5972122.242,16.19136189,119.9727921,"CAYUCAY, ALAMINOS",A,58.5,ALA1226,
1551,4,ALA1227,ALA1227,2b,2b,2b,A5-1,C,30,43658355.22,5972256.024,16.19171494,119.972268,"CAYUCAY, ALAMINOS",A,7.3,ALA1227,
1552,4,ALA1228,ALA1228,2b,2b,2b,A1,C,30,43658203.87,5972341.285,16.19193994,119.9718521,"CAYUCAY, ALAMINOS",A,52.6,ALA1228,
1553,4,ALA1229,ALA1229,2b,2b,2b,A4,C,30,43658058.64,5972430.357,16.192175,119.971453,"CAYUCAY, ALAMINOS",A,51.6,ALA1229,
1554,4,ALA1230,ALA1230,2b,2b,2b,A1,C,30,43658084.84,5972627.798,16.19269604,119.971525,"CAYUCAY, ALAMINOS",A,58.6,ALA1230,
1555,4,ALA1231,ALA1231,2b,2b,2b,A2,S,30,43658152.53,5972932.448,16.1935,119.971711,"CAYUCAY, ALAMINOS",A,91.9,ALA1231,
1556,4,ALA1232,ALA1232,2b,2b,2b,A1,S,30,43658175.05,5973068.426,16.19385884,119.9717729,"CAYUCAY, ALAMINOS",A,4.5,ALA1232,
1557,4,ALA1233,ALA1233,2b,2b,2b,A1,S,30,43658217.3,5973204.867,16.1942189,119.971889,"CAYUCAY, ALAMINOS",A,42.1,ALA1233,
1558,4,ALA1233-1,ALA1233A,2b,2b,2b,A1/A5-1,S,30,43658232.62,5973287.127,16.19443598,119.9719311,"CAYUCAY, ALAMINOS",A,24.6,ALA1233-1,
1559,4,ALA1234,ALA1234,2b,2b,2b,A4,C,30,43658246.81,5973374.234,16.19466585,119.9719701,"CAYUCAY, ALAMINOS",A,26,ALA1234,
1560,4,ALA1235,ALA1235,2b,2b,2b,A2,C,30,43658123.78,5973570.984,16.19518506,119.971632,"CAYUCAY, ALAMINOS",A,69,ALA1235,
1561,4,ALA1236,ALA1236,2b,2b,2b,A2,W,30,43657916.42,5973700.495,16.19552683,119.9710622,"CAYUCAY, ALAMINOS",A,74,ALA1236,
1562,4,ALA1237,ALA1237,2b,2b,2b,A3,W,30,43657617.19,5973791.532,16.19576707,119.9702399,"CAYUCAY, ALAMINOS",A,95.4,ALA1237,
1563,4,ALA1238,ALA1238,2b,2b,2b,A1,C,30,43657548.08,5974232.978,16.19693201,119.97005,"CAYUCAY, ALAMINOS",A,131.4,ALA1238,
1564,4,ALA1239,ALA1239,2b,2b,2b,A2,C,30,43657529.56,5974487.959,16.19760488,119.9699991,"CAYUCAY, ALAMINOS",A,75.1,ALA1239,
1565,4,ALA1240,ALA1240,2b,2b,2b,A1,C,30,43657337.38,5974849.922,16.19856006,119.969471,"CAYUCAY, ALAMINOS",A,121.5,ALA1240,
1566,4,ALA1241,ALA1241,2b,2b,2b,A1,S,30,43657218.02,5975100.744,16.19922195,119.969143,"CAYUCAY, ALAMINOS",A,82.2,ALA1241,
1567,4,ALA1242,ALA1242,2b,2b,2b,A1,S,30,43657084.76,5975360.347,16.19990701,119.9687768,"CAYUCAY, ALAMINOS",A,86.5,ALA1242,
1568,4,ALA1243,ALA1243,2b,2b,2b,A4/A4,W,30,43656966.6,5975592.686,16.20052012,119.9684521,Mona,A,77.2,ALA1243,
1569,4,ALA1244,ALA1244,2b,2b,2b,A1,W,30,43656773.33,5975393.274,16.1999939,119.967921,Mona,A,83.2,ALA1244,
1570,4,ALA1244-01,ALA3843,2b,2b,2b,A4,C,30,43656560.77,5975190.168,16.19945793,119.9673369,Mona,A,88.2,ALA1244-1,
1571,4,ALA1244-02,ALA3844,2b,2b,2b,A1,C,30,43656360.3,5975312.978,16.19978201,119.966786,Mona,A,71.2,ALA1244-2,
1572,4,ALA1244-03,ALA3845,2b,2b,2b,A1,C,30,43656166.7,5975413.377,16.20004695,119.966254,Mona,A,66.2,ALA1244-3,
1573,4,ALA1244-04,ALA3846,2b,2b,2b,A2,C,30,43655987.3,5975512.738,16.20030915,119.965761,Mona,A,62.2,ALA1244-4,
1574,4,ALA1244-05,ALA3847,2b,2b,2b,A4,C,30,43655832.31,5975571.775,16.20046494,119.9653351,Mona,A,5.5,ALA1244-5,
1575,4,ALA1244-5-01,ALA3848,2b,2b,2b,A2,C,30,43655834.42,5975378.487,16.19995488,119.9653409,Mona,A,56,ALA1244-5-1,
1576,4,ALA1244-5-02,ALA3849,2b,2b,2b,A2,C,30,43655901.09,5975237.537,16.19958293,119.9655241,Mona,A,46,ALA1244-5-2,
1577,4,ALA1244-5-03,ALA3850,2b,2b,2b,A5,C,30,43655983.3,5975083.759,16.19917713,119.96575,Mona,A,51,ALA1244-5-3,
1578,4,ALA1244-5-04,ALA3851,,2b,2b,j8,C,25,43655923.29,5974918.894,16.19874207,119.9655851,Mona,A,51,ALA1244-5-4,
1579,4,ALA1244-5-05,ALA3852,,2b,2b,j10,C,25,43656078.27,5974762.002,16.19832805,119.966011,Mona,A,66,ALA1244-5-5,
1580,4,ALA1244-5-06,ALA3853,,2b,2b,j10,C,25,43656202.4,5974616.892,16.19794512,119.9663521,Mona,A,57,ALA1244-5-6,
1581,4,ALA1244-5-07,ALA3854,,2b,2b,J8,C,25,43656221.29,5974443.71,16.19748811,119.966404,Mona,A,51,ALA1244-5-7,
1582,4,ALA1244-5-08,ALA3855,,2b,2b,J8,C,25,43656197.31,5974321.591,16.19716585,119.9663381,Mona,A,36,ALA1244-5-8,
1583,4,ALA1244-5-09,ALA3856,,2b,2b,J6,C,25,43656179.77,5974166.663,16.19675701,119.9662899,Mona,A,45,ALA1244-5-9,
1584,4,ALA1244-5-10,ALA3857,,2b,2b,J8/15,C,25,43656158.7,5974044.662,16.19643506,119.966232,Mona,A,36,ALA1244-5-10,
1585,4,ALA1244-5-11,ALA3858,,2b,2b,j10,C,25,43655835.19,5974719.139,16.19821494,119.965343,Mona,A,64,ALA1244-5-11,
1586,4,ALA1244-5-12,ALA3859,,2b,2b,J8,C,25,43655733.98,5974575.879,16.19783689,119.9650649,Mona,A,52,ALA1244-5-12,
1587,4,ALA1244-5-13,ALA3860,,2b,2b,J8,C,25,43655628.16,5974428.923,16.19744909,119.9647741,Mona,A,53,ALA1244-5-13,
1588,4,ALA1244-5-14,ALA3861,,2b,2b,J6,C,25,43655545.16,5974316.278,16.19715183,119.964546,Mona,A,41,ALA1244-5-14,
1589,4,ALA1244-06,ALA3862,2b,2b,,A1,S,30,43655579.69,5975457.741,16.20016402,119.9646409,Mona,A,84.2,ALA1244-6,
1590,4,ALA1244-07,ALA3863,2b,2b,,A1,S,30,43655348.68,5975341.748,16.19985793,119.9640061,Mona,A,78.5,ALA1244-7,
